name,state,id,pop_2020
Foster County,North Dakota,9e83f1ef,3165
Golden Valley County,North Dakota,94817c47,1737
Grand Forks County,North Dakota,fdac1798,69481
Grant County,North Dakota,90c32de7,2215
Griggs County,North Dakota,82d83940,2207
Hettinger County,North Dakota,d1c9cb0c,2438
Kidder County,North Dakota,351dd5e4,2458
LaMoure County,North Dakota,32a00c34,4033
Logan County,North Dakota,8a0cd798,1880
McHenry County,North Dakota,d4bb01c9,5695
McIntosh County,North Dakota,cfe3269e,2440
McKenzie County,North Dakota,8e4c4fd6,15242
McLean County,North Dakota,adc4af6d,9416
Mercer County,North Dakota,80bfb34d,8174
Morton County,North Dakota,a5808045,31503
Mountrail County,North Dakota,3ad4487d,10502
Nelson County,North Dakota,0eff4348,2789
Oliver County,North Dakota,40b26296,1926
Pembina County,North Dakota,9fba2f5f,6658
Pierce County,North Dakota,8aa5ddf5,3928
Ramsey County,North Dakota,5dda391e,11388
Ransom County,North Dakota,b2c30ab3,5173
Renville County,North Dakota,89b960d6,2283
Richland County,North Dakota,02caa096,16156
Rolette County,North Dakota,50ad727b,14165
Sargent County,North Dakota,a5510fbf,3913
Sheridan County,North Dakota,a48eea30,1275
Sioux County,North Dakota,e92f1465,4173
Slope County,North Dakota,a494e749,747
Stark County,North Dakota,f84c19ed,32107
Steele County,North Dakota,60e8503f,1890
Stutsman County,North Dakota,871fe62d,20498
Towner County,North Dakota,a494500a,2108
Traill County,North Dakota,1feaeef3,7959
Walsh County,North Dakota,bc4b1174,10437
Ward County,North Dakota,4da647e8,68466
Wells County,North Dakota,4bf479fa,3709
Williams County,North Dakota,8b722951,38700
Adams County,Ohio,67e25a41,27531
Allen County,Ohio,5e30eddc,101980
Ashland County,Ohio,438acb07,53362
Ashtabula County,Ohio,c71e61b5,96513
Athens County,Ohio,a0e4eccd,65481
Auglaize County,Ohio,b0df2fcd,45680
Belmont County,Ohio,1dcdf408,65932
Brown County,Ohio,020b39e5,43414
Butler County,Ohio,a2f51c9a,385648
Carroll County,Ohio,12b29e6c,26897
Champaign County,Ohio,7c8a9b29,38960
Clark County,Ohio,a8b7910f,133593
Clermont County,Ohio,07a62f1a,207449
Clinton County,Ohio,285a89a1,41921
Columbiana County,Ohio,94ff3e8c,101118
Coshocton County,Ohio,62d6ef26,36449
Crawford County,Ohio,1e09374f,41338
Cuyahoga County,Ohio,fb2ae329,1227883
Darke County,Ohio,2b401f2e,51205
Defiance County,Ohio,fc26ed68,37778
Delaware County,Ohio,696fefb7,213554
Erie County,Ohio,910bf3ba,73719
Fairfield County,Ohio,27064dda,159709
Fayette County,Ohio,43a2dcbb,28579
Franklin County,Ohio,4f898054,1324624
Fulton County,Ohio,d94c886e,41889
Gallia County,Ohio,199e4b88,29802
Geauga County,Ohio,9546d716,93271
Greene County,Ohio,de577818,170122
Guernsey County,Ohio,e98535e0,38779
Hamilton County,Ohio,8e5b399a,817985
Hancock County,Ohio,e7a2129c,75407
Hardin County,Ohio,772be052,31469
Harrison County,Ohio,89349683,15014
Henry County,Ohio,2ced99ca,26904
Highland County,Ohio,a00d8024,43304
Hocking County,Ohio,15d91c6a,28095
Holmes County,Ohio,282b1401,44004
Huron County,Ohio,204fdd59,57979
Jackson County,Ohio,6f8f80ae,32493
Jefferson County,Ohio,3d043434,64939
Knox County,Ohio,294721e5,62423
Lake County,Ohio,b1d327ca,229569
Lawrence County,Ohio,ce60621d,59091
Licking County,Ohio,378c3bad,178100
Logan County,Ohio,bcf5136b,45326
Lorain County,Ohio,de7f704c,312172
Lucas County,Ohio,0c7ca07a,428294
Madison County,Ohio,70d4333e,44559
Mahoning County,Ohio,ff528ca0,226075
Marion County,Ohio,3099ac1d,64820
Medina County,Ohio,a39aadff,180912
Meigs County,Ohio,0b0ca1d0,22678
Mercer County,Ohio,0037a102,41274
Miami County,Ohio,c1a752e3,107516
Monroe County,Ohio,e624cbdf,13586
Montgomery County,Ohio,37724f6c,531610
Morgan County,Ohio,a1d043ba,14305
Morrow County,Ohio,85ca068b,35411
Muskingum County,Ohio,59067acf,86020
Noble County,Ohio,6a323a47,14364
Ottawa County,Ohio,7fff5e6e,40253
Paulding County,Ohio,74068683,18648
Perry County,Ohio,16bed084,36215
Pickaway County,Ohio,9f736ade,58658
Pike County,Ohio,14043448,27695
Portage County,Ohio,05bba768,162583
Preble County,Ohio,40341666,40836
Putnam County,Ohio,385d15d3,33654
Richland County,Ohio,2c289af8,120891
Ross County,Ohio,17318eb2,76420
Sandusky County,Ohio,cc7eec31,58351
Scioto County,Ohio,253e5d87,74347
Seneca County,Ohio,cc295dca,54938
Shelby County,Ohio,728ecdbf,48337
Stark County,Ohio,937bcfb4,369772
Summit County,Ohio,5d8e1e7f,538866
Trumbull County,Ohio,9462899b,196800
Tuscarawas County,Ohio,a4f552d1,91776
Union County,Ohio,54c2dd2a,60021
Van Wert County,Ohio,5cee8ef8,28159
Vinton County,Ohio,1c9e6ebe,12972
Warren County,Ohio,582e2c68,238412
Washington County,Ohio,718c0ddc,59652
Wayne County,Ohio,8a3c0b0a,115694
Williams County,Ohio,a6d4ff1c,36565
Wood County,Ohio,35772878,131113
Wyandot County,Ohio,c43f162c,21711
Adair County,Oklahoma,3b373e8e,21955
Alfalfa County,Oklahoma,ed7d2d42,5718
Atoka County,Oklahoma,376f54f4,13912
Beaver County,Oklahoma,9049349c,5207
Beckham County,Oklahoma,0d19900a,21468
Blaine County,Oklahoma,2f4b2f4f,9447
Bryan County,Oklahoma,0fe2efad,48998
Caddo County,Oklahoma,409c5898,28684
Canadian County,Oklahoma,f62837ca,153192
Carter County,Oklahoma,551721c1,48353
Cherokee County,Oklahoma,1311d4cb,49019
Choctaw County,Oklahoma,ae5ce84e,14646
Cimarron County,Oklahoma,366b0d16,2145
Cleveland County,Oklahoma,efe490f6,287066
Coal County,Oklahoma,c028147c,5587
Comanche County,Oklahoma,ddf7e16d,121099
Cotton County,Oklahoma,49b35593,5676
Craig County,Oklahoma,a3342600,14194
Creek County,Oklahoma,719e750b,71485
Custer County,Oklahoma,215e6b41,28648
Delaware County,Oklahoma,a35d3896,43136
Dewey County,Oklahoma,a3503f24,4815
Ellis County,Oklahoma,49968c50,3830
Garfield County,Oklahoma,99f17229,60869
Garvin County,Oklahoma,dc025b04,27691
Grady County,Oklahoma,36f2cc42,55906
Grant County,Oklahoma,d9975023,4372
Greer County,Oklahoma,b9e7545b,5704
Harmon County,Oklahoma,93b0ebf8,2557
Harper County,Oklahoma,f81cf0d8,3611
Haskell County,Oklahoma,c74f8425,12652
Hughes County,Oklahoma,4bb7c91e,13126
Jackson County,Oklahoma,1f1e82ca,24305
Jefferson County,Oklahoma,ea82100b,5949
Johnston County,Oklahoma,fdbae584,10824
Kay County,Oklahoma,8f80564c,43274
Kingfisher County,Oklahoma,7ff2188c,15806
Kiowa County,Oklahoma,2bd43140,8741
Latimer County,Oklahoma,0a0216a8,10132
Le Flore County,Oklahoma,a7759c05,49935
Lincoln County,Oklahoma,671af3db,35045
Logan County,Oklahoma,c55d2a11,48777
Love County,Oklahoma,27c57362,10230
McClain County,Oklahoma,0f1195d1,41348
McCurtain County,Oklahoma,264d298a,32772
McIntosh County,Oklahoma,0b46a1d1,19635
Major County,Oklahoma,35f2afb1,7579
Marshall County,Oklahoma,ed74b03d,17114
Mayes County,Oklahoma,7b08cc1d,41152
Murray County,Oklahoma,04662e89,13955
Muskogee County,Oklahoma,218e35f2,67610
Noble County,Oklahoma,44ba941a,11113
Nowata County,Oklahoma,3604e9ef,10076
Okfuskee County,Oklahoma,4dae6985,11765
Oklahoma County,Oklahoma,bfe885d3,804041
Okmulgee County,Oklahoma,5c6b9d6f,38234
Osage County,Oklahoma,a9f08e44,46642
Ottawa County,Oklahoma,b5b1e747,30879
Pawnee County,Oklahoma,d5c52973,16381
Payne County,Oklahoma,13650578,81755
Pittsburg County,Oklahoma,6990c200,43679
Pontotoc County,Oklahoma,0b0006da,38397
Pottawatomie County,Oklahoma,e2c11569,72998
Pushmataha County,Oklahoma,ea21b3c2,10970
Roger Mills County,Oklahoma,457c3cfd,3570
Rogers County,Oklahoma,09632a7d,93155
Seminole County,Oklahoma,faa76d05,24248
Sequoyah County,Oklahoma,d06ec111,41538
Stephens County,Oklahoma,07989517,43100
Texas County,Oklahoma,629f5c00,19997
Tillman County,Oklahoma,fae95bf8,7229
Tulsa County,Oklahoma,837c8589,657589
Wagoner County,Oklahoma,2e35ba6d,82925
Washington County,Oklahoma,90571d0d,52222
Washita County,Oklahoma,efda90df,10830
Woods County,Oklahoma,85e9f988,8687
Woodward County,Oklahoma,fbc2e8a0,19812
Baker County,Oregon,272f5f08,16284
Benton County,Oregon,e2b172a8,93239
Clackamas County,Oregon,59ef4457,421596
Clatsop County,Oregon,0fac0b5f,40423
Columbia County,Oregon,357a7c59,52876
Coos County,Oregon,39ec85c3,64711
Crook County,Oregon,8f680585,25105
Curry County,Oregon,dbfae737,23305
Deschutes County,Oregon,99ca6074,201769
Douglas County,Oregon,516bec00,111364
Gilliam County,Oregon,af1f4fb7,1975
Grant County,Oregon,06155ae7,7180
Harney County,Oregon,944b47f3,7373
Hood River County,Oregon,b916499e,23280
Jackson County,Oregon,d98aa89b,221844
Jefferson County,Oregon,1bfc5fef,24856
Josephine County,Oregon,2950dafc,88053
Klamath County,Oregon,ee0c749f,68739
Lake County,Oregon,440dffc0,7949
Lane County,Oregon,574167bb,382986
Lincoln County,Oregon,f83d7a00,50583
Linn County,Oregon,b1fd0ef8,131054
Malheur County,Oregon,42ede133,30983
Marion County,Oregon,97e7aaf1,349204
Morrow County,Oregon,5a4915a4,11700
Multnomah County,Oregon,d30d2b77,815637
Polk County,Oregon,36013d64,87744
Sherman County,Oregon,5ebccc9a,1801
Tillamook County,Oregon,53e2c106,27442
Umatilla County,Oregon,2fd0833a,77752
Union County,Oregon,e1679d3c,26551
Wallowa County,Oregon,511857fc,7181
Wasco County,Oregon,f76e6eb6,26403
Washington County,Oregon,6ea02806,603514
Wheeler County,Oregon,12eb1c7f,1387
Yamhill County,Oregon,afcc9c22,107664
Adams County,Pennsylvania,0db211f0,102742
Allegheny County,Pennsylvania,e755d230,1211358
Armstrong County,Pennsylvania,f88dac34,64162
Beaver County,Pennsylvania,31cfa902,162575
Bedford County,Pennsylvania,56dd16b5,47817
Berks County,Pennsylvania,be54c817,421017
Blair County,Pennsylvania,d4832778,121007
Bradford County,Pennsylvania,847d2093,60221
Bucks County,Pennsylvania,1a5f2c9c,627987
Butler County,Pennsylvania,0f0b5fe5,189135
Cambria County,Pennsylvania,18cc020c,128672
Cameron County,Pennsylvania,1f8f647e,4330
Carbon County,Pennsylvania,b9ee30c7,64081
Centre County,Pennsylvania,161f33b1,161496
Chester County,Pennsylvania,43d7e78e,526759
Clarion County,Pennsylvania,44381637,38305
Clearfield County,Pennsylvania,d07e0faa,78612
Clinton County,Pennsylvania,7879ba34,37957
Columbia County,Pennsylvania,3415ab63,64842
Crawford County,Pennsylvania,ffa0e848,83697
Cumberland County,Pennsylvania,bf0555e2,255857
Dauphin County,Pennsylvania,4da934ca,279874
Delaware County,Pennsylvania,5f898398,566753
Elk County,Pennsylvania,e5b3fb3a,29607
Erie County,Pennsylvania,9221a6cd,268426
Fayette County,Pennsylvania,4e5503bd,128126
Forest County,Pennsylvania,3e7eca64,6965
Franklin County,Pennsylvania,825bc37a,155637
Fulton County,Pennsylvania,5c75c1c9,14501
Greene County,Pennsylvania,e9430a9d,35621
Huntingdon County,Pennsylvania,89721aaf,44590
Indiana County,Pennsylvania,105557cc,83664
Jefferson County,Pennsylvania,8655b2ab,43108
Juniata County,Pennsylvania,537b9d28,24619
Lackawanna County,Pennsylvania,75d67ef0,208989
Lancaster County,Pennsylvania,14dc11af,546192
Lawrence County,Pennsylvania,d0c23208,85083
Lebanon County,Pennsylvania,25311445,141663
Lehigh County,Pennsylvania,0d7bdab0,370802
Luzerne County,Pennsylvania,aa27761a,316982
Lycoming County,Pennsylvania,264cf44a,113209
McKean County,Pennsylvania,a6fee966,40333
Mercer County,Pennsylvania,9c46e6bc,108545
Mifflin County,Pennsylvania,fdc9a678,46064
Monroe County,Pennsylvania,b0bac8d1,170154
Montgomery County,Pennsylvania,01f25c23,833869
Montour County,Pennsylvania,d3d96901,18042
Northampton County,Pennsylvania,c77fc181,305892
Northumberland County,Pennsylvania,efadf3f0,90258
Perry County,Pennsylvania,13941cab,46212
Philadelphia County,Pennsylvania,d4598afd,1578487
Pike County,Pennsylvania,34bd6384,56072
Potter County,Pennsylvania,e0aaddfa,16453
Schuylkill County,Pennsylvania,f4201a0e,140709
Snyder County,Pennsylvania,4a25711c,40317
Somerset County,Pennsylvania,db5fd24e,72916
Sullivan County,Pennsylvania,cc0f6559,5913
Susquehanna County,Pennsylvania,44e2bc90,40006
Tioga County,Pennsylvania,c7598421,40381
Union County,Pennsylvania,ea07cd94,44294
Venango County,Pennsylvania,6fc030af,50328
Warren County,Pennsylvania,aef0c1c0,38911
Washington County,Pennsylvania,94d0cc49,206803
Wayne County,Pennsylvania,4c5216a3,51163
Westmoreland County,Pennsylvania,9f7b1a2c,347087
Wyoming County,Pennsylvania,ad2ac2f4,26557
York County,Pennsylvania,9bdd35f4,450448
Bristol County,Rhode Island,1ad1ae94,48350
Kent County,Rhode Island,dfa3684f,164646
Newport County,Rhode Island,c3430fce,81836
Providence County,Rhode Island,f71b8bb8,636547
Washington County,Rhode Island,43371cd7,125746
Abbeville County,South Carolina,bb90a79c,24404
Aiken County,South Carolina,e7629fd4,172895
Allendale County,South Carolina,eaae7e05,8331
Anderson County,South Carolina,909e7e82,204353
Bamberg County,South Carolina,d531b992,13906
Barnwell County,South Carolina,62387b46,20805
Beaufort County,South Carolina,2f23026b,195656
Berkeley County,South Carolina,edb9ad62,235987
Calhoun County,South Carolina,19e8f6aa,14554
Charleston County,South Carolina,0845dd04,417981
Cherokee County,South Carolina,ce4102f3,57316
Chester County,South Carolina,936a676c,32232
Chesterfield County,South Carolina,8bae0685,45606
Clarendon County,South Carolina,6599bced,33415
Colleton County,South Carolina,32eb1be2,37481
Darlington County,South Carolina,d7fa7095,66509
Dillon County,South Carolina,8f4ca894,30367
Dorchester County,South Carolina,a27bfd09,165737
Edgefield County,South Carolina,fa89602d,27120
Fairfield County,South Carolina,338b0f20,22059
Florence County,South Carolina,975c15eb,137588
Georgetown County,South Carolina,dfd3282b,63353
Greenville County,South Carolina,5c7c5a42,532486
Greenwood County,South Carolina,0818ff08,71074
Hampton County,South Carolina,cf492623,18053
Horry County,South Carolina,82feeb8b,365449
Jasper County,South Carolina,e47759d3,31588
Kershaw County,South Carolina,eb5e9a41,67472
Lancaster County,South Carolina,6ff98223,100926
Laurens County,South Carolina,1e872055,67883
Lee County,South Carolina,eb146859,16701
Lexington County,South Carolina,9fb03cc2,303946
McCormick County,South Carolina,a196ba75,9430
Marion County,South Carolina,689de46d,30158
Marlboro County,South Carolina,79bb2b91,25581
Newberry County,South Carolina,d5df8e16,38445
Oconee County,South Carolina,321e9de9,80015
Orangeburg County,South Carolina,3c6d56d0,85343
Pickens County,South Carolina,baa3ef3d,127983
Richland County,South Carolina,4d65a214,419051
Saluda County,South Carolina,fe302e3b,20315
Spartanburg County,South Carolina,903dd48a,326205
Sumter County,South Carolina,3c5167fa,106360
Union County,South Carolina,b2df2383,26991
Williamsburg County,South Carolina,38b071c6,29825
York County,South Carolina,ebe816c9,289105
Aurora County,South Dakota,3d4d4f6d,2730
Beadle County,South Dakota,cd81ce44,18513
Bennett County,South Dakota,cb8388be,3399
Bon Homme County,South Dakota,a5b23336,6848
Brookings County,South Dakota,e78a621f,35603
Brown County,South Dakota,09c21ba7,38738
Brule County,South Dakota,cf01b972,5254
Buffalo County,South Dakota,87ff61d5,1956
Butte County,South Dakota,d3927077,10538
Campbell County,South Dakota,6ace2189,1380
Charles Mix County,South Dakota,a3e18528,9262
Clark County,South Dakota,0fbf200c,3802
Clay County,South Dakota,f4000c4e,14246
Codington County,South Dakota,9354ac55,28186
Corson County,South Dakota,1defca95,4031
Custer County,South Dakota,7ac34f7b,9017
Davison County,South Dakota,e9b753e7,19812
Day County,South Dakota,36dd44d3,5345
Deuel County,South Dakota,7b138bef,4346
Dewey County,South Dakota,2050f25a,5789
Douglas County,South Dakota,c10353a4,2906
Edmunds County,South Dakota,27686bbf,3817
Fall River County,South Dakota,6ce7d115,6708
Faulk County,South Dakota,b8e30eb1,2306
Grant County,South Dakota,4a0fb0cd,7000
Gregory County,South Dakota,c7ff550e,4219
Haakon County,South Dakota,f9969a83,1861
Hamlin County,South Dakota,29fc8b38,6234
Hand County,South Dakota,39dd8603,3127
Hanson County,South Dakota,5605df3e,3489
Harding County,South Dakota,930f7085,1311
Hughes County,South Dakota,d967781e,17336
Hutchinson County,South Dakota,f7e9b9da,7282
Hyde County,South Dakota,998e483d,1281
Jackson County,South Dakota,05229786,3321
Jerauld County,South Dakota,edbc06e8,1985
Jones County,South Dakota,abe4ebc4,938
Kingsbury County,South Dakota,5ae14bb0,4987
Lake County,South Dakota,69928f22,12488
Lawrence County,South Dakota,714a1d8b,26221
Lincoln County,South Dakota,019132ea,63019
Lyman County,South Dakota,53ef0807,3797
McCook County,South Dakota,ffab7db7,5520
McPherson County,South Dakota,5a10dd2a,2363
Marshall County,South Dakota,cb2abf61,4884
Meade County,South Dakota,e3cd951e,28588
Mellette County,South Dakota,2ebd22cf,2089
Miner County,South Dakota,8187642c,2202
Minnehaha County,South Dakota,810f9e72,196659
Moody County,South Dakota,b8fef8ba,6525
Oglala Lakota County,South Dakota,853c7236,14070
Pennington County,South Dakota,22f16be1,115926
Perkins County,South Dakota,59efcf49,2832
Potter County,South Dakota,25c896dd,2163
Roberts County,South Dakota,5f00cc3e,10331
Sanborn County,South Dakota,d3047345,2322
Spink County,South Dakota,b1fdad37,6319
Stanley County,South Dakota,f9deb7d5,3121
Sully County,South Dakota,3b3c653b,1391
Todd County,South Dakota,1ac641e9,10313
Tripp County,South Dakota,08a73350,5377
Turner County,South Dakota,984b2b7f,8368
Union County,South Dakota,02c7ebd6,16192
Walworth County,South Dakota,6b01b0cd,5336
Yankton County,South Dakota,28215d68,22742
Ziebach County,South Dakota,43c384ed,2656
Anderson County,Tennessee,7bb252ec,77558
Bedford County,Tennessee,82e63743,50179
Benton County,Tennessee,af5b6918,16131
Bledsoe County,Tennessee,39641990,15223
Blount County,Tennessee,3b501656,134751
Bradley County,Tennessee,018af2e5,109071
Campbell County,Tennessee,8c6af54c,39837
Cannon County,Tennessee,1a0e2cbe,14847
Carroll County,Tennessee,d1f3ae75,27779
Carter County,Tennessee,71f642c6,56418
Cheatham County,Tennessee,60ea6aea,41101
Chester County,Tennessee,cbee5156,17432
Claiborne County,Tennessee,43459ae7,32023
Clay County,Tennessee,f5ae19c1,7629
Cocke County,Tennessee,35a289b6,36225
Coffee County,Tennessee,631b3690,57632
Crockett County,Tennessee,2a35297f,14180
Cumberland County,Tennessee,bc6fe654,61603
Davidson County,Tennessee,de171842,694176
Decatur County,Tennessee,291c695c,11601
DeKalb County,Tennessee,5b5d5341,20837
Dickson County,Tennessee,337676f4,54376
Dyer County,Tennessee,28353f91,36693
Fayette County,Tennessee,d1c5ee41,41620
Fentress County,Tennessee,43562bf7,18787
Franklin County,Tennessee,9c35ff96,42485
Gibson County,Tennessee,ec6997cf,49159
Giles County,Tennessee,2b745981,29530
Grainger County,Tennessee,4f7393ca,23565
Greene County,Tennessee,7298f249,69571
Grundy County,Tennessee,b09ee51b,13485
Hamblen County,Tennessee,14792d9d,65110
Hamilton County,Tennessee,5c815616,371662
Hancock County,Tennessee,82513b04,6493
Hardeman County,Tennessee,4a10e09c,24836
Hardin County,Tennessee,5702c318,25583
Hawkins County,Tennessee,696ed98a,56775
Haywood County,Tennessee,a1c55bf3,17002
Henderson County,Tennessee,00ddae32,28076
Henry County,Tennessee,35a41c89,32056
Hickman County,Tennessee,24bd83ad,25387
Houston County,Tennessee,6649996c,8292
Humphreys County,Tennessee,46680a0f,18590
Jackson County,Tennessee,c87d4f7c,11864
Jefferson County,Tennessee,7632a7e1,55307
Johnson County,Tennessee,30a78e70,17849
Knox County,Tennessee,eb3d43d8,475609
Lake County,Tennessee,80f32fcc,6988
Lauderdale County,Tennessee,573e1e97,25451
Lawrence County,Tennessee,ccd64d9d,44432
Lewis County,Tennessee,cc9081b6,12363
Lincoln County,Tennessee,b743dd10,34540
Loudon County,Tennessee,ec8c7e70,54910
McMinn County,Tennessee,cbdfc6e0,54208
McNairy County,Tennessee,c7d17c22,25696
Macon County,Tennessee,53ae6414,24827
Madison County,Tennessee,010347c1,98360
Marion County,Tennessee,562cb72f,28924
Marshall County,Tennessee,6b5398d7,35016
Maury County,Tennessee,ff18d646,99590
Meigs County,Tennessee,170b33ca,12532
Monroe County,Tennessee,be87bcc6,47177
Montgomery County,Tennessee,43036250,214251
Moore County,Tennessee,450fb2ac,6438
Morgan County,Tennessee,b4805c76,21431
Obion County,Tennessee,f82f9366,30131
Overton County,Tennessee,97008b3f,22566
Perry County,Tennessee,a1e7d727,8099
Pickett County,Tennessee,bf7e8702,5061
Polk County,Tennessee,bf6d906f,16835
Putnam County,Tennessee,bbc46462,80929
Rhea County,Tennessee,3d7b7323,33443
Roane County,Tennessee,52e16792,53841
Robertson County,Tennessee,977fa86a,72275
Rutherford County,Tennessee,8f062f1f,339261
Scott County,Tennessee,7a05e346,22090
Sequatchie County,Tennessee,f308c4ce,15176
Sevier County,Tennessee,fd7ea60c,99244
Shelby County,Tennessee,57999ff8,936017
Smith County,Tennessee,82f0f94c,20285
Stewart County,Tennessee,90631525,13859
Sullivan County,Tennessee,40cbed07,158755
Sumner County,Tennessee,ddb15af4,195561
Tipton County,Tennessee,92019702,61918
Trousdale County,Tennessee,d16be1bc,11455
Unicoi County,Tennessee,22ed89c6,17755
Union County,Tennessee,806b5d80,20187
Van Buren County,Tennessee,39cb7885,5947
Warren County,Tennessee,52e07dcc,41605
Washington County,Tennessee,8788609f,130367
Wayne County,Tennessee,a20c5ab2,16524
Weakley County,Tennessee,392e6f9f,33334
White County,Tennessee,88d83fd4,27707
Williamson County,Tennessee,d43117a5,245348
Wilson County,Tennessee,913710dc,148130
Anderson County,Texas,65c27602,57805
Andrews County,Texas,fca8551a,18879
Angelina County,Texas,e4b276db,86796
Aransas County,Texas,e62afe06,23814
Archer County,Texas,c53a6ecd,8730
Armstrong County,Texas,711dec16,1869
Atascosa County,Texas,a22dd430,51724
Austin County,Texas,1908c2a9,29972
Bailey County,Texas,0b663831,6697
Bandera County,Texas,c89d53ac,23861
Bastrop County,Texas,17defe2c,91601
Baylor County,Texas,69a7ee73,3518
Bee County,Texas,e46f2d9c,32513
Bell County,Texas,da5b8731,369927
Bexar County,Texas,1e9cb6dc,2026823
Blanco County,Texas,0c613229,12269
Borden County,Texas,d27edb6b,706
Bosque County,Texas,eab314f6,18603
Bowie County,Texas,46c822c3,93481
Brazoria County,Texas,20f9b6a6,380518
Brazos County,Texas,f58ab1cf,232555
Brewster County,Texas,ca081800,9237
Briscoe County,Texas,17664484,1487
Brooks County,Texas,9f72fdff,6964
Brown County,Texas,5626784e,37633
Burleson County,Texas,e7a9e62a,18514
Burnet County,Texas,7b8f0f5a,49653
Caldwell County,Texas,208944ed,43979
Calhoun County,Texas,b79991a5,21001
Callahan County,Texas,8110611b,14110
Cameron County,Texas,581cb335,424180
Camp County,Texas,c52d2962,13060
Carson County,Texas,0f0d78b7,5854
Cass County,Texas,9c6817fc,29879
Castro County,Texas,9d53acc3,7396
Chambers County,Texas,343bbe71,45590
Cherokee County,Texas,19044a8a,52875
Childress County,Texas,220f06bf,7143
Clay County,Texas,2d46be4e,10550
Cochran County,Texas,fd943859,2897
Coke County,Texas,ec858d39,3323
Coleman County,Texas,253a7c3a,8100
Collin County,Texas,33274fa9,1072069
Collingsworth County,Texas,eff77c01,2877
Colorado County,Texas,54fab784,21610
Comal County,Texas,e906679b,164812
Comanche County,Texas,8b43bc32,13750
Concho County,Texas,3eddfe57,2827
Cooke County,Texas,b10e2945,41393
Coryell County,Texas,c0c1996c,76737
Cottle County,Texas,60ae1075,1363
Crane County,Texas,aa40d9b5,4765
Crockett County,Texas,0c6b20ce,3513
Crosby County,Texas,614faaaf,5567
Culberson County,Texas,fcb36231,2149
Dallam County,Texas,b8e6487f,7273
Dallas County,Texas,f1206726,2635888
Dawson County,Texas,557f54f4,12974
Deaf Smith County,Texas,15c68eac,18277
Delta County,Texas,84ac15a2,5349
Denton County,Texas,1d488a46,919324
DeWitt County,Texas,e0509952,20174
Dickens County,Texas,02d5788c,2140
Dimmit County,Texas,adf3db59,9925
Donley County,Texas,080c6a2f,3308
Duval County,Texas,efc54acd,11058
Eastland County,Texas,4058a0ad,18388
Ector County,Texas,1ad09a50,167701
Edwards County,Texas,45d5327e,1923
Ellis County,Texas,0d3359b6,191760
El Paso County,Texas,3472cea5,841286
Erath County,Texas,19ac984c,43224
Falls County,Texas,e40bdc60,17275
Fannin County,Texas,3f4e4122,35913
Fayette County,Texas,1cfa16df,25547
Fisher County,Texas,cc6d66cb,3784
Floyd County,Texas,3dc0a1b4,5672
Foard County,Texas,d748d9a8,1135
Fort Bend County,Texas,46a329d8,839706
Franklin County,Texas,e9e41fbd,10821
Freestone County,Texas,4d0d13ac,19874
Frio County,Texas,78e40223,20379
Gaines County,Texas,9f43d443,21996
Galveston County,Texas,b3806039,345089
Garza County,Texas,49ae3ac7,6222
Gillespie County,Texas,d282fbba,26960
Glasscock County,Texas,a1d5fb80,1439
Goliad County,Texas,498c6e7c,7626
Gonzales County,Texas,33421e56,20948
Gray County,Texas,d4edea82,21658
Grayson County,Texas,1a0ffcb8,138318
Gregg County,Texas,b1470401,124229
Grimes County,Texas,5584bdf5,29614
Guadalupe County,Texas,cafb1167,170608
Hale County,Texas,ae52c50c,32754
Hall County,Texas,156dd754,2939
Hamilton County,Texas,265695f9,8557
Hansford County,Texas,ee9dd741,5279
Hardeman County,Texas,24833627,4011
Hardin County,Texas,5e9b79cf,58305
Harris County,Texas,501ee546,4738253
Harrison County,Texas,809ae2a8,66386
Hartley County,Texas,809ec4d7,5443
Haskell County,Texas,59f35f29,5754
Hays County,Texas,c2c5d4c1,241365
Hemphill County,Texas,b1bbb79f,3777
Henderson County,Texas,4e8780f5,83792
Hidalgo County,Texas,25d1b3be,875200
Hill County,Texas,db9055e5,37006
Hockley County,Texas,d77d6e10,22921
Hood County,Texas,1a853cb2,63527
Hopkins County,Texas,12341ddc,37170
Houston County,Texas,aa1b1959,22835
Howard County,Texas,841a52db,36540
Hudspeth County,Texas,786e2e86,4906
Hunt County,Texas,e44aca9a,99807
Hutchinson County,Texas,b18838f6,20677
Irion County,Texas,589109b0,1564
Jack County,Texas,4209bac1,9056
Jackson County,Texas,cbf9c156,14854
Jasper County,Texas,94299690,35375
Jeff Davis County,Texas,cbcf7db3,2220
Jefferson County,Texas,b6566768,250127
Jim Hogg County,Texas,e46ce05f,5184
Jim Wells County,Texas,e8bc1635,40452
Johnson County,Texas,31a8dc59,179575
Jones County,Texas,304c51d2,19875
Karnes County,Texas,669ccdad,15562
Kaufman County,Texas,541eccf3,143198
Kendall County,Texas,5c211c0a,48523
Kenedy County,Texas,a4d1bcf4,379
Kent County,Texas,5d94d797,786
Kerr County,Texas,40a3edcb,52869
Kimble County,Texas,6f51db1b,4396
King County,Texas,c13dddb2,283
Kinney County,Texas,317b531c,3670
Kleberg County,Texas,75bbc56d,30338
Knox County,Texas,c018e5d3,3683
Lamar County,Texas,c8d02f6a,49905
Lamb County,Texas,3e46c1a0,12710
Lampasas County,Texas,2ff6d3c8,21789
La Salle County,Texas,5042fce6,7500
