,name,state,id,pop_2020
35368,Perry town,Wisconsin,e7e5759f,780
35611,Siren village,Wisconsin,5494523b,780
17698,Loma Linda town,Missouri,51b5bd57,782
18168,Walnut Grove city,Missouri,9b1826f8,782
34468,Coon Valley village,Wisconsin,9a6cb36e,782
35730,Thornapple town,Wisconsin,6001d60b,782
14310,Bovey city,Minnesota,e10f888d,784
14591,Dalbo township,Minnesota,1643b850,784
24761,Gustavus township,Ohio,8b2561fb,786
25829,Smithfield village,Ohio,16ca9f2b,786
3373,Alma township,Illinois,b0dc6ed3,787
5131,Ogden village,Illinois,6efa2017,787
34282,Blanchardville village,Wisconsin,98839d9d,788
34898,Jackson town (Burnett County),Wisconsin,a1c93686,788
35642,Spring Valley town,Wisconsin,827190c7,788
4677,Levan township,Illinois,cb3f9322,790
4862,McLean village,Illinois,6b339ac6,790
34403,Chelsea town,Wisconsin,7e32c1e2,790
34614,Elmwood village,Wisconsin,6d4983fa,790
14052,Adams city,Minnesota,b7fcccec,791
14943,Glendorado township,Minnesota,fcb0dab7,791
16439,Thomastown township,Minnesota,00b1a7b0,791
3576,Bluff Springs township,Illinois,34b5a5c8,792
5305,Pleasant Plains village,Illinois,23eed478,792
12486,Bridgehampton township,Michigan,2016681f,793
13281,Mackinaw City village,Michigan,3be49aa0,793
13366,Mentor township (Cheboygan County),Michigan,85f2e466,793
28753,Parker city,Pennsylvania,bf7921cb,793
29615,Windham township (Wyoming County),Pennsylvania,deee65a7,793
24393,Clay township (Auglaize County),Ohio,6ea42b71,795
25855,Spencer village,Ohio,39490911,795
3658,Buffalo Prairie township,Illinois,90ac6ebd,796
4716,Livingston village,Illinois,e23907cf,796
31615,Agua Dulce city,Texas,483408e9,798
31884,Dawson town,Texas,01aa5463,798
5263,Pesotum township,Illinois,1a851616,800
5401,Ridge Farm village,Illinois,691aa6c2,800
5774,Thompson township,Illinois,cf8e7716,800
28688,Northeast Madison township,Pennsylvania,c70ff9cd,800
29011,Saltsburg borough,Pennsylvania,5c4108a4,800
27598,Dauphin borough,Pennsylvania,249d63ec,801
28314,Logan township (Clinton County),Pennsylvania,837af882,801
15294,Kimball city,Minnesota,5c921481,802
15559,Maple Ridge township (Isanti County),Minnesota,8b929296,802
15982,Pleasant Grove township,Minnesota,0d3d5b99,802
28990,Rutland township,Pennsylvania,f7f6d4aa,802
29043,Sewickley Heights borough,Pennsylvania,106cd9e6,802
5095,Northeast township,Illinois,2589c6b1,804
5169,Oreana village,Illinois,e61b4520,804
9037,El Dorado township,Kansas,00b3b2b7,804
9654,Mankato city,Kansas,3a52a5e3,804
10497,Wilson township (Ellsworth County),Kansas,e4c773dc,804
8590,Albion township (Reno County),Kansas,ea98c93e,805
9428,Jetmore city,Kansas,e8fb9b42,805
27240,Benton borough,Pennsylvania,798df7e4,805
29489,Wells township (Bradford County),Pennsylvania,27415661,805
9667,Marmaton township (Allen County),Kansas,94948646,806
9771,Mount Hope city,Kansas,ed31bedc,806
14830,Fertile city,Minnesota,114bd258,806
14897,Friberg township,Minnesota,7eeeaf5d,806
15116,Henning city,Minnesota,3f60aac8,806
16171,Sandstone township,Minnesota,b9f4e0d6,806
16238,Silver Lake city,Minnesota,9d86f9b7,806
27341,Brush Creek township,Pennsylvania,e5dc0cce,806
28845,Pleasantville borough (Venango County),Pennsylvania,d657656d,806
28983,Rural Valley borough,Pennsylvania,5813f7f6,806
32092,Hilshire Village city,Texas,b04572c6,806
32400,Oak Ridge town (Kaufman County),Texas,85379333,806
24557,Edon village,Ohio,6622f27d,807
25659,Reynoldsburg City township,Ohio,05b2c3dc,807
25670,Richland township (Darke County),Ohio,93d9ec26,807
34166,Argyle village,Wisconsin,590c232f,809
35931,Woodboro town,Wisconsin,9ae9c827,809
25701,Rochester township,Ohio,686f9425,811
25934,Sycamore village,Ohio,b95fa64a,811
28965,Rockwood borough,Pennsylvania,52eb572f,815
29252,Sweden township,Pennsylvania,fe943f0e,815
4465,Hopedale village,Illinois,f700f882,816
5017,Nelson township,Illinois,7fdedf1e,816
27320,Bridgewater borough,Pennsylvania,0d6922a1,817
28388,Manchester township (Wayne County),Pennsylvania,c7e5d028,817
12382,Barton township,Michigan,49393873,818
13239,Lilley township,Michigan,77527dcb,818
13837,Stephenson city,Michigan,aa1faa54,818
34169,Arlington village,Wisconsin,06abd3c8,818
34757,Grant town (Rusk County),Wisconsin,15a658d8,818
35297,Oakdale town,Wisconsin,8ea38f9c,818
3617,Brimfield village,Illinois,8bbc2c12,820
5449,Rockville township,Illinois,80ee1b02,820
27451,Chester Hill borough,Pennsylvania,bc602136,820
27718,East Norwegian township,Pennsylvania,fc2b6ad5,820
29056,Sharon township,Pennsylvania,d6640888,820
34581,Eau Pleine town (Marathon County),Wisconsin,bcdea89a,820
35387,Pittsville city,Wisconsin,120cb73d,820
35625,South Lancaster town,Wisconsin,f55cf1c3,820
14556,Cottonwood township,Minnesota,83cc6890,821
14734,Elizabeth township,Minnesota,dceedbca,821
16318,St. Clair city,Minnesota,15eb761e,821
24614,Flushing village,Ohio,11892299,821
25678,Richland township (Wyandot County),Ohio,4e5352e9,821
34168,Arlington town,Wisconsin,f0a52461,822
34185,Auburndale town,Wisconsin,9e9f11a0,822
34665,Footville village,Wisconsin,429482de,822
35096,Maple Grove town (Manitowoc County),Wisconsin,95f2fd5b,822
14171,Balkan township,Minnesota,9b88bbea,825
14695,East Cook UT,Minnesota,68964177,825
15622,Melrose township,Minnesota,ada09a59,825
34577,Eaton town (Manitowoc County),Wisconsin,93626fb1,826
34808,Harris town,Wisconsin,531d0db0,826
34843,Highland village,Wisconsin,f1a70448,826
34853,Hoard town,Wisconsin,10dccb37,826
3816,Claremont township,Illinois,2dcc8e17,832
5230,Paw Paw village,Illinois,ede70688,832
14532,Compton township,Minnesota,9e66fff0,832
15701,Morgan city,Minnesota,7097c226,832
34467,Cooks Valley town,Wisconsin,84f8eb82,832
35390,Plainfield village,Wisconsin,4260d641,832
35667,Stanton town (Dunn County),Wisconsin,280443e2,832
12324,Antioch township,Michigan,658e2205,833
12348,Au Gres city,Michigan,89cc8c61,833
14283,Blackduck city,Minnesota,3af50392,833
15471,Little Sauk township,Minnesota,b26cbc76,833
15615,Medford township,Minnesota,a9a496aa,833
3572,Blue Mound township (Macon County),Illinois,e3a6246e,836
5053,Newman city,Illinois,aef22f9b,836
5649,Spaulding village,Illinois,07abe4d4,836
8972,Deerfield township,Kansas,b635856f,837
9977,Pomona city,Kansas,4ac1070f,837
9551,Lincoln township (Crawford County),Kansas,f847317e,838
9687,McLouth city,Kansas,b1e4e1cd,838
10044,Richmond township (Franklin County),Kansas,6dad4001,838
26742,Seiling city,Oklahoma,94e49a1d,839
26744,Sentinel town,Oklahoma,f78dadd9,839
32370,New Deal town,Texas,14198e73,841
32507,Rankin city,Texas,025f020d,841
24536,Dunkirk village,Ohio,6e428a95,842
24799,Harrison township (Knox County),Ohio,9582ed60,842
25196,McDonald township,Ohio,273eb2aa,842
28172,Jordan township (Lycoming County),Pennsylvania,31b56f3a,842
28548,Mount Jewett borough,Pennsylvania,3d21e4f4,842
31324,Coalmont city,Tennessee,05d42f50,842
31412,Huntland town,Tennessee,88e1d820,842
34307,Brandon village,Wisconsin,bb26f2d5,845
35932,Woodland town,Wisconsin,5110dd0a,845
27801,Export borough,Pennsylvania,7c35a5c5,846
29638,Worth township (Mercer County),Pennsylvania,1391370f,846
12728,Deerfield village,Michigan,acb7669b,852
13379,Middle Branch township,Michigan,eaa20197,852
12565,Case township,Michigan,d30701b7,853
13205,Lamotte township,Michigan,ea11f1a1,853
13320,Marion village,Michigan,a43a651c,853
14015,Wilmot township,Michigan,d35695c9,853
3352,Afton township,Illinois,6fbae781,855
5570,Sheffield village,Illinois,4c8ea679,855
17412,Fordland city,Missouri,3934f349,855
17478,Grantwood Village town,Missouri,8a925305,855
28009,Harmony borough,Pennsylvania,b82bf082,855
29263,Taylor township (Centre County),Pennsylvania,f7603dbc,855
21295,Plainfield town,New York,29533894,856
21485,Sodus Point village,New York,01fc1642,856
24604,Fearing township,Ohio,801b2233,857
25367,New Holland village,Ohio,63c140c6,857
25728,Rush township (Tuscarawas County),Ohio,cec511e9,857
27270,Black township,Pennsylvania,06209f18,857
28018,Harrisville borough,Pennsylvania,9b5fe515,857
12656,Colfax township (Wexford County),Michigan,9d404ce8,858
12947,Glen Arbor township,Michigan,4260a0db,858
13571,Pentwater village,Michigan,e0b75a4c,858
14075,Alberta township,Minnesota,2e3fe8ea,858
15871,Onamia city,Minnesota,c1f38862,858
25187,Matamoras village,Ohio,2912dda0,860
26217,Wilkesville township,Ohio,d319cb94,860
34508,Darlington town,Wisconsin,1b445282,861
34816,Hartland town (Pierce County),Wisconsin,eaa0bd24,861
35474,Rib Lake village,Wisconsin,4e1e38cf,861
4087,Elkville village,Illinois,a9c05936,864
5956,Westfield township (Bureau County),Illinois,5527d857,864
32120,Indian Lake town,Texas,ce8a1eb9,864
32598,Savoy city,Texas,857706b9,864
34492,Cumberland town,Wisconsin,9b6fd688,864
34543,Dorchester village,Wisconsin,e3b90743,864
34553,Drammen town,Wisconsin,60bb1dc9,864
34555,Dresser village,Wisconsin,8104b057,864
8710,Benton city,Kansas,a982bef7,865
9076,Enterprise township (Ford County),Kansas,f46085ab,865
3407,Argenta village,Illinois,33acfd9a,867
5621,South Dixon township,Illinois,cd2765b8,867
5791,Tompkins township,Illinois,3299a495,867
14464,Cherry township,Minnesota,027d1cd7,867
15670,Mission township,Minnesota,9935bc02,867
16343,St. Stephen city,Minnesota,c4078681,867
12830,Evergreen township (Sanilac County),Michigan,5b42a9ca,870
12845,Farwell village,Michigan,cf333ea5,870
27146,Anthony township (Lycoming County),Pennsylvania,04faf5a9,873
27198,Barry township,Pennsylvania,9c1568bd,873
28290,Lilly borough,Pennsylvania,b2c0ea94,873
5561,Seward township (Winnebago County),Illinois,2da71108,874
5867,Viola village,Illinois,3ac62d7b,874
4376,Hardin village,Illinois,a7263ef0,881
4608,La Clede township,Illinois,7182f7d9,881
13115,Ingallston township,Michigan,03156728,884
13345,Mayville village,Michigan,9bf0ebbc,884
34604,Elk Mound village,Wisconsin,7601b169,884
34889,Iron Ridge village,Wisconsin,7c0a10e7,884
35783,Vermont town,Wisconsin,18b301f6,884
5050,Newburg township,Illinois,ab676a9c,885
5181,Osceola township,Illinois,c44c736d,885
5470,Roseville village,Illinois,034a6486,885
27986,Halifax borough,Pennsylvania,58d62842,885
28048,Henderson township (Huntingdon County),Pennsylvania,c27f8160,885
9165,Galva city,Kansas,bd8273ce,887
10079,Ross township (Osborne County),Kansas,ce6c8a04,887
34451,Colburn town (Chippewa County),Wisconsin,def1862b,891
34921,Kekoskee village,Wisconsin,7974ac28,891
35593,Sherman town (Dunn County),Wisconsin,a83393b7,891
27288,Boggs township (Armstrong County),Pennsylvania,e26585ce,900
28866,Port Royal borough,Pennsylvania,ca077d5d,900
27332,Brooklyn township,Pennsylvania,fa0fa4fd,904
27679,East Brady borough,Pennsylvania,ff0517ba,904
34399,Centuria village,Wisconsin,785376d1,905
34429,Cleveland town (Chippewa County),Wisconsin,4e323a21,905
35343,Oxford town,Wisconsin,dddfd97f,905
24207,Bloomville village,Ohio,6ed0f218,906
24743,Green township (Shelby County),Ohio,0b21130b,906
25046,Liberty township (Guernsey County),Ohio,50c03ca4,906
24204,Bloomingburg village,Ohio,8dbb50cc,911
24359,Cherry Valley township,Ohio,eea002fc,911
24794,Harrison township (Champaign County),Ohio,b3e6bc21,911
27211,Beaver township (Columbia County),Pennsylvania,e5b9b542,912
27725,East Prospect borough,Pennsylvania,07cbefb3,912
28591,New Bethlehem borough,Pennsylvania,ed2f97fd,912
28888,Pringle borough,Pennsylvania,a00fb46a,913
29431,Warren township (Bradford County),Pennsylvania,c423f3a4,913
35460,Red Springs town,Wisconsin,ce9907e4,914
35601,Shiocton village,Wisconsin,3310633b,914
17363,Ellington city,Missouri,988e8176,915
17826,New Lisbon township,Missouri,0abf6202,915
27114,Addison township,Pennsylvania,5e68ffbf,919
27945,Granville township (Bradford County),Pennsylvania,7299a4d0,919
28427,McClure borough,Pennsylvania,bec2a1b8,919
15051,Hampton township,Minnesota,858a26f7,920
15109,Henderson city,Minnesota,9542d4e2,920
15190,Hudson township,Minnesota,f64cb923,920
24700,Goshen township (Auglaize County),Ohio,f115c827,921
24977,Killbuck village,Ohio,efbab29f,921
35241,Necedah village,Wisconsin,902783e6,923
35557,Schley town,Wisconsin,adc4a937,923
34380,Cassel town,Wisconsin,54f5596d,925
35342,Owen city,Wisconsin,2e56a12b,925
35912,Winfield town,Wisconsin,4800f55f,925
14194,Battle Lake city,Minnesota,24d169b6,929
15220,Irving township,Minnesota,50dc72e2,929
16581,Wasioja township,Minnesota,61249c48,929
10789,New Castle city,Kentucky,b2c664bc,930
10896,Uniontown city,Kentucky,63385f0a,930
15257,Kanabec township,Minnesota,199f8bf0,932
15403,Le Roy city,Minnesota,21b4b7d6,932
5088,North Okaw township,Illinois,f5d00687,934
5782,Timberlane village,Illinois,7bebf975,934
21449,Sempronius town,New York,c8f01581,938
21622,Waddington village,New York,2c4392bb,938
27939,Goldsboro borough,Pennsylvania,e9192535,938
28998,Saegertown borough,Pennsylvania,7db75e16,938
16190,Scanlon city,Minnesota,ee1786b7,945
16682,Winsted township,Minnesota,f34b316c,945
3964,Dement township,Illinois,e4a5c74e,946
4907,Milledgeville village,Illinois,54e107ae,946
13376,Meyer township,Michigan,921d7008,947
13516,Onsted village,Michigan,39e52fec,947
14008,Whitney township,Michigan,730fccc6,947
4878,Mendon village,Illinois,a68997d5,948
5304,Pleasant Mound township,Illinois,667e1ffb,948
4003,Downs village,Illinois,6f11be23,949
4274,Glasford village,Illinois,d96a76ea,949
4703,Lisbon township,Illinois,bfc06e0d,949
27217,Bechtelsville borough,Pennsylvania,1109e0d6,949
27805,Fairfield township (Crawford County),Pennsylvania,4ce602ee,949
31824,Coldspring city,Texas,f61dbfc7,950
31840,Coolidge town,Texas,31bf81b8,950
28781,Penn township (Lycoming County),Pennsylvania,6067488f,952
28970,Rose Valley borough,Pennsylvania,bcae8973,952
3438,Atkinson town,Illinois,5239f623,955
3786,Chebanse village,Illinois,df20150c,955
4853,Mazon village,Illinois,d4079084,955
9225,Grant township (Dickinson County),Kansas,2aa689ee,955
10048,Riley city,Kansas,f7529a5e,955
3975,Dillon township,Illinois,093aa784,957
4521,Iuka township,Illinois,af695ea1,957
5127,Odell village,Illinois,0dd8145d,957
5189,Otter Creek township (Jersey County),Illinois,a88e6e02,957
5489,Rural township (Rock Island County),Illinois,7469c090,957
28059,Highland township (Adams County),Pennsylvania,ba903066,957
28309,Liverpool borough,Pennsylvania,73aa6abb,957
27656,Dunbar borough,Pennsylvania,6900d0a9,966
29342,Union township (Crawford County),Pennsylvania,2a0e1ad0,966
14372,Buhl city,Minnesota,2fbdf7a0,969
15958,Pike Creek township,Minnesota,2642213b,969
12693,Crystal Lake township,Michigan,a67e35e8,970
13214,Lawrence village,Michigan,849edd43,970
20416,Castile village,New York,f5bbae50,970
20980,Lorraine town,New York,58383c60,970
34244,Belmont village,Wisconsin,e1645cd8,974
35921,Withee town,Wisconsin,2b5540f9,974
34122,Albany village,Wisconsin,f1b7ba51,977
34758,Grant town (Shawano County),Wisconsin,89c64f07,977
4545,Jonathan Creek township,Illinois,4a5970cb,980
5235,Payson village,Illinois,5506b7de,980
15063,Harmony city,Minnesota,47a4f8e5,982
16146,Rush Lake township,Minnesota,c7c9e145,982
28480,Milford borough,Pennsylvania,20f2b4ea,985
29451,Washington township (Greene County),Pennsylvania,279018b2,985
9338,Highland city,Kansas,b77e10b9,986
10223,Spring Valley township (Cherokee County),Kansas,26f66c43,986
34381,Cassian town,Wisconsin,5d27e8f0,986
34688,Franklin town (Kewaunee County),Wisconsin,647c0a16,986
35924,Wittenberg village,Wisconsin,66a8ff7b,986
19984,Shrewsbury township,New Jersey,f90026ea,991
20061,West Cape May borough,New Jersey,a6c5b406,991
21109,Naples village,New York,f95bb0ec,992
21699,Willet town,New York,6d6bcab2,992
27817,Falls Creek borough,Pennsylvania,bfd649ef,994
28740,Packer township,Pennsylvania,8f6dadaa,994
25644,Range township,Ohio,9fb3a31b,996
26270,Yorkville village,Ohio,9fc281ac,996
31865,Cross Plains town,Texas,c1b3dec6,997
32206,Lakeport city,Texas,40366d6f,997
28097,Hulmeville borough,Pennsylvania,5c86e408,998
28204,Knox township (Jefferson County),Pennsylvania,acb67b82,998
29158,Southwest Madison township,Pennsylvania,417357d4,998
25693,Ripley township (Huron County),Ohio,96c5b87e,1002
26235,Winchester village,Ohio,98fcb2a4,1002
4757,Lyndon township,Illinois,0fb85528,1003
5365,Ramsey village,Illinois,cb776dca,1003
3624,Brookfield township,Illinois,37fbfc2b,1006
4059,Edinburg village,Illinois,1745738e,1006
28825,Pine township (Columbia County),Pennsylvania,fa536a39,1006
29148,South Waverly borough,Pennsylvania,ccaf83b2,1006
27561,Covington township (Tioga County),Pennsylvania,bdb96447,1011
29652,Yoe borough,Pennsylvania,c46b5b3c,1011
9636,Lyndon city,Kansas,59e9e3ae,1013
9944,Pike township,Kansas,67c1dc6e,1013
10112,Sarcoxie township,Kansas,6c80094a,1013
28297,Lincoln borough,Pennsylvania,a7283bdb,1013
28329,Lower Augusta township,Pennsylvania,87e61ed1,1013
34263,Big Flats town,Wisconsin,ada95ef4,1013
34606,Elkhart Lake village,Wisconsin,c9690629,1013
24486,Danville village,Ohio,3b51399f,1014
24856,Homer township (Morgan County),Ohio,cb5fb4b3,1014
8607,Altamont city,Kansas,8532aa84,1016
9463,Kiowa township,Kansas,318c306b,1016
8854,Centropolis township,Kansas,cda7fd3e,1017
10231,St. George city,Kansas,0b9d8642,1017
33897,Bolivar town,West Virginia,c3d2f7c0,1018
34029,Pennsboro city,West Virginia,13577381,1018
4690,Lily Lake village,Illinois,30b0df6e,1019
5830,Ursa township,Illinois,c923a238,1019
24225,Bradner village,Ohio,7774682c,1020
24929,Jefferson township (Adams County),Ohio,a629d19f,1020
34539,Dickeyville village,Wisconsin,a79f36c3,1020
35472,Rib Falls town,Wisconsin,3c4c36df,1020
27106,Abbottstown borough,Pennsylvania,799f83bd,1024
27228,Belle Vernon borough,Pennsylvania,7916789f,1024
20220,Allegany Reservation,New York,094ffc88,1025
21715,Wirt town,New York,f8cbf8be,1025
24688,Glandorf village,Ohio,cc5d72e9,1030
25819,Short Creek township,Ohio,0676dda8,1030
25852,Spencer township (Guernsey County),Ohio,169e9f54,1030
26072,Wakeman village,Ohio,f28763c0,1030
14711,Eden Valley city,Minnesota,3d8e3d04,1038
15692,Moose Lake township (Carlton County),Minnesota,caa75bca,1038
24358,Chauncey village,Ohio,d0d356f8,1038
24500,Deerfield township (Ross County),Ohio,f2663e4c,1038
24597,Fallsbury township,Ohio,f6836ff2,1038
25984,Tully township (Marion County),Ohio,f5a4358c,1038
12477,Brampton township,Michigan,e0613caf,1042
13647,Reading city,Michigan,02658f29,1042
4318,Gray township,Illinois,3ece26cd,1043
5705,Stillman Valley village,Illinois,63041a9e,1043
4495,Independence township,Illinois,58b01daf,1044
5013,Nauvoo city,Illinois,a11bd33d,1044
34583,Eden town (Fond du Lac County),Wisconsin,4617e4d9,1047
35495,Rio village,Wisconsin,ea7cf0b5,1047
24454,Convoy village,Ohio,0f43ab9b,1050
25256,Miller township,Ohio,c716a368,1050
25437,Norwich township (Huron County),Ohio,1ab22a87,1050
35066,Luck village,Wisconsin,94358757,1051
35571,Seneca town (Wood County),Wisconsin,9fc1dde2,1051
17526,Highlandville city,Missouri,6aead1ed,1055
17590,Jamesport township,Missouri,1e3c67fb,1055
3397,Annawan township,Illinois,0d9628a8,1056
3432,Assumption city,Illinois,bd4440f8,1056
4175,Flanagan village,Illinois,4443db31,1057
5756,Tampico township,Illinois,52f868dc,1057
27498,Cochranton borough,Pennsylvania,8c11b4ea,1063
28779,Penn township (Huntingdon County),Pennsylvania,31372198,1063
4471,Hoyleton township,Illinois,6f0a0a59,1064
4881,Menominee township,Illinois,54b4e7ce,1064
5905,Washburn village,Illinois,762ca549,1064
9662,Marion township (Bourbon County),Kansas,468dd162,1065
10413,Washington city,Kansas,9a8a82b4,1065
12406,Bellaire village,Michigan,2e02407f,1068
13412,Montmorency township,Michigan,6ab1eba4,1068
14760,Elysian township,Minnesota,af2e3c15,1069
15360,Lake Shore city,Minnesota,26b283be,1069
15362,Lake St. Croix Beach city,Minnesota,9df037c8,1071
15945,Perch Lake township,Minnesota,a53b0f28,1071
20312,Bergen village,New York,0ab33e98,1073
20474,Clarksville town,New York,45b7c97b,1073
15165,Hollywood township,Minnesota,c9097e3a,1075
16166,Sand Lake UT,Minnesota,520dacae,1075
16565,Wanamingo city,Minnesota,be3e557c,1075
4828,Martinsville city,Illinois,897286cf,1076
4936,Money Creek township,Illinois,1e4da009,1076
24187,Biglick township,Ohio,000c4751,1080
24625,Franklin township (Adams County),Ohio,cd47f4da,1080
25098,Lowellville village,Ohio,4633a4a1,1080
34693,Frederic village,Wisconsin,46ba7365,1080
34827,Hazel Green town,Wisconsin,eb911890,1080
34971,Lake Holcombe town,Wisconsin,86ef3387,1080
34146,Amherst village,Wisconsin,4423e9b9,1082
34865,Hortonia town,Wisconsin,4f296078,1082
24067,Andover village,Ohio,dcdb959b,1088
24263,Brush Creek township (Scioto County),Ohio,dde700c7,1088
27389,Carbondale township,Pennsylvania,046c0d5d,1090
27689,East Conemaugh borough,Pennsylvania,5889cb9e,1090
20614,Edwards town,New York,e308b80f,1093
20619,Elizabethtown town,New York,7134ff64,1093
21112,Nassau village,New York,ec9a11e8,1093
29255,Sykesville borough,Pennsylvania,85d6b48e,1107
29325,Tuscarora township (Bradford County),Pennsylvania,14837d4f,1107
9469,La Cygne city,Kansas,6939fd93,1108
9908,Paola township,Kansas,609a26f1,1108
12946,Gladwin township,Michigan,fb3638b3,1108
13582,Pigeon village,Michigan,861a092f,1108
24180,Bethlehem township (Coshocton County),Ohio,f216d4c7,1110
24463,Craig Beach village,Ohio,4932abe1,1110
27306,Brady township (Huntingdon County),Pennsylvania,5b194d59,1110
27586,Dale borough,Pennsylvania,76d77b19,1110
29300,Towanda township,Pennsylvania,1ada628c,1110
34258,Bevent town,Wisconsin,11abefd5,1111
34379,Cashton village,Wisconsin,ab56a33a,1111
14147,Atwater city,Minnesota,fbc3bc04,1113
14547,Cormorant township,Minnesota,ce2d00e6,1113
3357,Albers village,Illinois,64ec21d1,1115
5376,Raymond township (Montgomery County),Illinois,b669daae,1115
14797,Fairfax city,Minnesota,3187b5f1,1119
16431,Ten Lake township,Minnesota,33ca597b,1119
25143,Malvern village,Ohio,303eae3f,1119
26110,Washington township (Highland County),Ohio,4e2ec1fa,1119
14049,Acoma township,Minnesota,df09189b,1120
14636,Dellwood city,Minnesota,431f223e,1120
25038,Liberty Center village,Ohio,4ca97f8d,1123
25498,Palmer township (Putnam County),Ohio,796365e7,1123
25548,Perry township (Putnam County),Ohio,56fe0441,1123
4339,Griggsville city,Illinois,2b106f0d,1125
4601,Kinmundy township,Illinois,dd431622,1125
5174,Orion township,Illinois,e01101ea,1125
13576,Petersburg city,Michigan,f7758805,1130
14011,Wilcox township,Michigan,92533cdd,1130
13310,Marcellus village,Michigan,c4efdde6,1131
13684,Rock River township,Michigan,cdb64e52,1131
25138,Maineville village,Ohio,25d30b9c,1132
25287,Monroe township (Harrison County),Ohio,3f40a199,1132
25515,Payne village,Ohio,816d9477,1132
34503,Dane village,Wisconsin,f2e33c68,1134
34589,Edson town,Wisconsin,cf75dab9,1134
27299,Bradford Woods borough,Pennsylvania,61e5ecb9,1135
29610,Wilmot township,Pennsylvania,e2d1c7ac,1135
12440,Bingham Farms village,Michigan,e0bedac0,1138
13072,Hinton township,Michigan,b259b690,1138
28027,Hawley borough,Pennsylvania,f4255fc7,1138
28156,Jefferson township (Washington County),Pennsylvania,809843ba,1138
4454,Homer village,Illinois,5012d803,1143
5269,Phillips township,Illinois,e9fc8671,1143
21542,Summerhill town,New York,87c4185e,1143
21591,Union Springs village,New York,40afda86,1143
4231,Galatia township,Illinois,6fce8555,1144
4346,Guilford township,Illinois,7ca45958,1144
5196,Oxford township,Illinois,35740c6c,1144
5795,Toulon city,Illinois,a78270d2,1144
27269,Black Lick township,Pennsylvania,b94eed52,1149
28255,Leetsdale borough,Pennsylvania,9d0a2fdf,1149
20409,Caroga town,New York,aa28a6bd,1150
21154,Niles town,New York,8dea0757,1150
21727,Wurtsboro village,New York,a75111e0,1150
34457,Colfax village,Wisconsin,cef7dd6b,1151
35002,Leon town (Monroe County),Wisconsin,1c7bb1b8,1151
35433,Prairie du Sac town,Wisconsin,dc7966af,1151
27505,Colerain township (Bedford County),Pennsylvania,d708e0b1,1152
27513,Columbia township,Pennsylvania,a8b29427,1152
29540,West Mayfield borough,Pennsylvania,c9826ddb,1152
3443,Atwood village,Illinois,d9071d82,1155
4900,Milford village,Illinois,c8986645,1155
5247,Pendleton township,Illinois,c01c4c2c,1155
4598,Kingston village,Illinois,fb472e62,1160
5768,Texas township,Illinois,7d3b3a96,1160
28490,Millbourne borough,Pennsylvania,808b7708,1160
28989,Rush township (Susquehanna County),Pennsylvania,e5be2487,1160
4131,Evans township,Illinois,8732381a,1161
4789,Malta village,Illinois,24638897,1161
25387,New Waterford village,Ohio,85a82e83,1164
25690,Riley township (Sandusky County),Ohio,ea138119,1164
26087,Warren township (Tuscarawas County),Ohio,67bc34fd,1164
12500,Brooklyn village,Michigan,e62b342a,1165
12909,Fruitport village,Michigan,ebcabeb9,1165
12938,Gibson township,Michigan,a3a182cc,1165
27459,Christiana borough,Pennsylvania,d543c2ea,1165
27920,Gibson township (Susquehanna County),Pennsylvania,fae1bb6b,1165
14312,Bowstring Lake UT,Minnesota,72752030,1171
15305,Knife Lake township,Minnesota,b4683f7e,1171
15772,New Richland city,Minnesota,010087c6,1171
16236,Silver Creek township (Lake County),Minnesota,6bd1e424,1171
9063,Elwood city,Kansas,9f6d00a6,1176
10452,West Plains township,Kansas,9a602d74,1176
26336,Bray town,Oklahoma,82e103e5,1178
26799,Thomas city,Oklahoma,bf770911,1178
4919,Minier village,Illinois,1bf0b093,1180
5674,St. Francis township,Illinois,bbe67d78,1180
27293,Boswell borough,Pennsylvania,82d116c0,1180
28971,Rose township,Pennsylvania,a086e10a,1180
21313,Port Byron village,New York,e5751a95,1181
21556,Thurman town,New York,f7958d22,1181
27802,Factoryville borough,Pennsylvania,3759eafd,1183
28515,Monroe township (Bradford County),Pennsylvania,e0089d23,1183
4112,Emmet township,Illinois,da6af03f,1184
4623,Ladd village,Illinois,e8c62452,1184
5302,Pleasant Hill township,Illinois,0154f0ec,1184
4509,Irishtown township,Illinois,7fd5f8ab,1185
5787,Toledo village,Illinois,cdd67d6a,1185
24073,Apple Creek village,Ohio,008355ca,1185
24576,Erie township,Ohio,62eef656,1185
25979,Troy township (Morrow County),Ohio,61bdbd7e,1185
12781,Edmore village,Michigan,eb2bf3ce,1188
12811,Empire township,Michigan,c2f337a8,1188
12986,Green township,Michigan,d6cb211d,1188
24344,Center township (Wood County),Ohio,962e55de,1188
26200,Westfield Center village,Ohio,7ee9cf6b,1188
15065,Harris city,Minnesota,306e232f,1189
16587,Watertown township,Minnesota,2f9d554c,1189
34691,Franklin town (Vernon County),Wisconsin,611e4765,1190
34888,Iola village,Wisconsin,d36613ca,1190
28569,Muncy township,Pennsylvania,97ecff2d,1191
28647,North Apollo borough,Pennsylvania,a1027b94,1191
28924,Renovo borough,Pennsylvania,81c269f9,1191
34989,Laona town,Wisconsin,3f28fb8e,1192
35604,Shullsburg city,Wisconsin,f8e1a842,1192
14979,Grand Meadow city,Minnesota,3db11feb,1194
